14:17:49.039 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:17:49.039 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:17:49.039 [Thread-2] INFO  o.j.c.job.support.TimedTaskManager - commit timedTask : LAB0
14:17:49.039 [Thread-1] INFO  o.j.c.job.support.ReschedulingThread - take timedTaskLAB0
14:17:49.039 [Thread-1] INFO  o.jrocky.cron.job.support.CronUtils - expresson ：0 0/1 * * * * * will be process...
14:17:49.040 [Thread-1] INFO  o.j.c.job.support.ReschedulingThread - do schedule cron task...
14:17:49.040 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - recommit task id:LAB0
14:17:59.041 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:17:59.041 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:17:59.041 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:18:00.000 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:18:00 LAB1
14:18:00.000 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:18:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:18:00 LAB0
14:18:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:18:00.002 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:18:00 LAB2
14:18:00.002 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:18:09.043 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:18:09.043 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:18:09.043 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:18:19.044 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:18:19.044 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:18:19.044 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:18:29.044 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:18:29.044 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:18:29.044 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:18:39.045 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:18:39.046 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:18:39.046 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:18:49.046 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:18:49.046 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:18:49.046 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:18:59.046 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:18:59.046 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:18:59.046 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:19:00.000 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:19:00 LAB1
14:19:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:19:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:19:00 LAB0
14:19:00.003 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:19:00.003 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:19:00 LAB2
14:19:00.003 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:19:09.047 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:19:09.047 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:19:09.047 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:19:19.047 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:19:19.047 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:19:19.047 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:19:29.048 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:19:29.048 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:19:29.048 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:19:39.048 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:19:39.048 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:19:39.048 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:19:49.049 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:19:49.049 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:19:49.049 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:19:59.049 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:19:59.049 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:19:59.049 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:20:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:20:00 LAB1
14:20:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:20:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:20:00 LAB0
14:20:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:20:00.002 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:20:00 LAB2
14:20:00.002 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:20:09.050 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:20:09.050 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:20:09.050 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:20:19.050 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:20:19.050 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:20:19.050 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:20:29.051 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:20:29.051 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:20:29.051 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:20:39.051 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:20:39.051 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:20:39.051 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:20:49.052 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:20:49.052 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:20:49.052 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:20:59.052 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:20:59.052 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:20:59.052 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:21:00.000 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:21:00 LAB2
14:21:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:21:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:21:00 LAB1
14:21:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:21:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - test job runing... moni akka proxy send msg...2017-08-30 14:21:00 LAB0
14:21:00.001 [ThreadPoolTaskScheduler-1] INFO  o.j.cron.job.test.TestJobRunable - moni akka proxy send msg...
14:21:09.053 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:21:09.053 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:21:09.053 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:21:19.053 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:21:19.053 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:21:19.053 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:21:29.054 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:21:29.054 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:21:29.054 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:21:39.054 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
14:21:39.054 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB2 state : RUNNING
14:21:39.054 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB1 state : RUNNING
14:21:49.055 [Thread-2] INFO  o.jrocky.cron.job.support.CronUtils - taskId : LAB0 state : RUNNING
